handle,period,num_communities,pct
RepBuddyCarter,_q3,5,0.73
RepBuddyCarter,_q4,6,0.91
RepHankJohnson,jan,7,0.48
RepHankJohnson,feb,6,0.86
RepHankJohnson,mar,4,0.57
RepHankJohnson,apr,4,0.88
RepHankJohnson,may,6,0.58
RepHankJohnson,jun,5,0.66
RepHankJohnson,jul,5,0.89
RepHankJohnson,aug,5,0.79
RepHankJohnson,sep,5,0.5
RepHankJohnson,oct,6,0.45
RepHankJohnson,nov,7,0.4
RepHankJohnson,dec,5,1
RepHankJohnson,y2020,4,0.41
RepHankJohnson,_q1,5,0.69
RepHankJohnson,_q2,4,1
RepHankJohnson,_q3,6,0.5
RepHankJohnson,_q4,6,0.6
RepDougCollins,jan,5,0.65
RepDougCollins,feb,5,0.43
RepDougCollins,mar,4,0.62
RepDougCollins,apr,5,0.77
RepDougCollins,may,5,0.76
RepDougCollins,jun,7,0.65
RepDougCollins,jul,4,0.94
RepDougCollins,aug,5,0.46
RepDougCollins,sep,5,0.45
RepDougCollins,oct,6,0.95
RepDougCollins,nov,5,0.97
RepDougCollins,dec,5,0.65
RepDougCollins,y2020,5,0.68
RepDougCollins,_q1,4,0.43
RepDougCollins,_q2,5,0.76
RepDougCollins,_q3,5,0.44
RepDougCollins,_q4,6,0.79
RepLoudermilk,jan,6,0.61
RepLoudermilk,feb,10,0.75
RepLoudermilk,mar,8,0.99
RepLoudermilk,apr,9,0.94
RepLoudermilk,may,8,0.69
RepLoudermilk,jun,9,0.95
RepLoudermilk,jul,12,0.94
RepLoudermilk,aug,7,0.89
RepLoudermilk,sep,8,0.56
RepLoudermilk,oct,7,0.65
RepLoudermilk,nov,6,0.94
RepLoudermilk,dec,8,0.82
RepLoudermilk,y2020,6,0.68
RepLoudermilk,_q1,6,0.39
RepLoudermilk,_q2,6,0.62
RepLoudermilk,_q3,7,0.74
RepLoudermilk,_q4,6,0.81
RepRickAllen,jan,6,0.43
RepRickAllen,feb,5,0.9
RepRickAllen,mar,5,0.42
RepRickAllen,apr,6,0.67
RepRickAllen,may,5,1
RepRickAllen,jun,6,0.61
RepRickAllen,jul,6,0.61
RepRickAllen,aug,7,0.71
RepRickAllen,sep,5,0.34
RepRickAllen,oct,7,0.75
RepRickAllen,nov,7,0.64
RepRickAllen,dec,6,0.86
RepRickAllen,y2020,5,0.67
RepRickAllen,_q1,5,0.95
RepRickAllen,_q2,5,0.7
RepRickAllen,_q3,4,0.42
RepRickAllen,_q4,5,0.47
RepEdCase,jan,4,0.98
RepEdCase,feb,5,0.42
RepEdCase,mar,5,1
RepEdCase,apr,4,0.38
RepEdCase,may,4,0.43
RepEdCase,jun,5,0.81
RepEdCase,jul,3,0.7
RepEdCase,aug,5,0.97
RepEdCase,sep,5,0.49
RepEdCase,oct,6,0.39
RepEdCase,nov,5,0.83
RepEdCase,dec,4,0.71
RepEdCase,y2020,4,0.96
RepEdCase,_q1,4,0.72
RepEdCase,_q2,5,0.98
RepEdCase,_q3,4,0.94
RepEdCase,_q4,5,0.98
TulsiGabbard,jan,6,0.55
TulsiGabbard,feb,4,0.44
TulsiGabbard,mar,5,0.96
TulsiGabbard,apr,7,0.88
TulsiGabbard,may,8,0.37
TulsiGabbard,jun,13,1
TulsiGabbard,jul,6,0.99
TulsiGabbard,aug,9,0.88
TulsiGabbard,sep,10,0.46
TulsiGabbard,oct,9,0.43
TulsiGabbard,nov,9,0.81
TulsiGabbard,dec,5,0.42
TulsiGabbard,y2020,4,1
TulsiGabbard,_q1,4,0.69
TulsiGabbard,_q2,5,0.59
TulsiGabbard,_q3,7,0.65
TulsiGabbard,_q4,6,0.97
RepRussFulcher,jan,7,0.57
RepRussFulcher,feb,8,0.94
RepRussFulcher,mar,6,0.49
RepRussFulcher,apr,6,0.93
RepRussFulcher,may,6,0.63
RepRussFulcher,jun,8,1
RepRussFulcher,jul,5,0.73
RepRussFulcher,aug,8,0.8
RepRussFulcher,sep,8,0.77
RepRussFulcher,oct,5,0.36
RepRussFulcher,nov,6,0.54
RepRussFulcher,dec,8,0.84
RepRussFulcher,y2020,4,0.87
RepRussFulcher,_q1,6,0.69
RepRussFulcher,_q2,5,0.91
RepRussFulcher,_q3,6,0.63
RepRussFulcher,_q4,5,0.81
CongMikeSimpson,jan,9,0.88
CongMikeSimpson,feb,8,0.9
CongMikeSimpson,mar,6,0.93
CongMikeSimpson,apr,9,0.85
CongMikeSimpson,may,6,0.93
CongMikeSimpson,jun,7,0.75
CongMikeSimpson,jul,6,0.43
CongMikeSimpson,aug,13,0.78
CongMikeSimpson,sep,8,0.64
CongMikeSimpson,oct,11,1
CongMikeSimpson,nov,9,1
CongMikeSimpson,dec,9,1
CongMikeSimpson,y2020,6,0.67
CongMikeSimpson,_q1,7,0.82
CongMikeSimpson,_q2,6,0.72
CongMikeSimpson,_q3,6,0.82
CongMikeSimpson,_q4,8,0.45
RepBobbyRush,jan,6,0.46
RepBobbyRush,feb,5,0.98
RepBobbyRush,mar,5,0.86
RepBobbyRush,apr,5,0.34
RepBobbyRush,may,4,0.92
RepBobbyRush,jun,5,0.48
RepBobbyRush,jul,6,0.67
RepBobbyRush,aug,4,0.42
RepBobbyRush,sep,6,0.8
RepBobbyRush,oct,7,0.98
RepBobbyRush,nov,9,0.88
RepBobbyRush,dec,6,0.71
RepBobbyRush,y2020,4,0.8
RepBobbyRush,_q1,5,0.49
RepBobbyRush,_q2,3,0.97
RepBobbyRush,_q3,5,0.88
RepBobbyRush,_q4,5,0.83
RepRobinKelly,jan,6,0.38
RepRobinKelly,feb,6,0.85
RepRobinKelly,mar,5,1
RepRobinKelly,apr,5,0.92
RepRobinKelly,may,7,0.93
RepRobinKelly,jun,6,0.75
RepRobinKelly,jul,11,0.55
RepRobinKelly,aug,5,0.62
RepRobinKelly,sep,6,0.59
RepRobinKelly,oct,6,0.54
RepRobinKelly,nov,6,1
RepRobinKelly,dec,6,0.96
RepRobinKelly,y2020,4,0.96
RepRobinKelly,_q1,5,0.92
RepRobinKelly,_q2,5,0.49
RepRobinKelly,_q3,5,0.78
RepRobinKelly,_q4,5,0.52
RepLipinski,jan,5,1
RepLipinski,feb,5,0.57
RepLipinski,mar,5,0.77
RepLipinski,apr,5,0.58
RepLipinski,may,6,0.49
RepLipinski,jun,5,0.55
RepLipinski,jul,5,0.9
RepLipinski,aug,4,0.73
RepLipinski,sep,5,0.72
RepLipinski,oct,4,0.45
RepLipinski,nov,3,0.99
RepLipinski,dec,4,0.62
RepLipinski,y2020,3,0.8
RepLipinski,_q1,4,0.96
RepLipinski,_q2,4,0.54
RepLipinski,_q3,4,0.5
RepLipinski,_q4,4,0.95
RepChuyGarcia,jan,6,0.79
RepChuyGarcia,feb,6,0.57
RepChuyGarcia,mar,5,0.58
RepChuyGarcia,apr,5,0.57
RepChuyGarcia,may,5,0.52
RepChuyGarcia,jun,5,0.7
RepChuyGarcia,jul,6,0.57
RepChuyGarcia,aug,6,0.54
RepChuyGarcia,sep,7,0.57
RepChuyGarcia,oct,5,0.5
RepChuyGarcia,nov,6,0.64
RepChuyGarcia,dec,5,0.64
RepChuyGarcia,y2020,4,0.39
RepChuyGarcia,_q1,5,0.72
RepChuyGarcia,_q2,5,0.74
RepChuyGarcia,_q3,4,0.84
RepChuyGarcia,_q4,5,0.39
RepMikeQuigley,jan,5,1
RepMikeQuigley,feb,5,0.8
RepMikeQuigley,mar,5,0.45
RepMikeQuigley,apr,5,0.54
RepMikeQuigley,may,5,0.43
RepMikeQuigley,jun,6,0.66
RepMikeQuigley,jul,4,0.36
RepMikeQuigley,aug,4,0.44
RepMikeQuigley,sep,5,0.43
RepMikeQuigley,oct,4,0.63
RepMikeQuigley,nov,5,0.72
RepMikeQuigley,dec,5,0.74
RepMikeQuigley,y2020,4,0.46
RepMikeQuigley,_q1,3,0.74
RepMikeQuigley,_q2,5,0.79
RepMikeQuigley,_q3,4,0.56
RepMikeQuigley,_q4,6,0.7
RepDannyDavis,jan,18,0.9
RepDannyDavis,feb,5,0.73
RepDannyDavis,mar,6,0.86
RepDannyDavis,apr,7,0.44
RepDannyDavis,may,22,0.69
RepDannyDavis,jun,17,0.42
RepDannyDavis,jul,12,0.6
RepDannyDavis,aug,12,1
RepDannyDavis,sep,16,0.82
RepDannyDavis,oct,22,0.86
RepDannyDavis,nov,13,0.87
RepDannyDavis,dec,9,0.52
RepDannyDavis,y2020,6,0.86
RepDannyDavis,_q1,6,0.86
RepDannyDavis,_q2,7,0.62
RepDannyDavis,_q3,10,0.6
RepDannyDavis,_q4,9,0.49
janschakowsky,jan,6,0.73
janschakowsky,feb,2,1
janschakowsky,mar,6,0.81
janschakowsky,apr,5,0.36
janschakowsky,may,4,0.85
janschakowsky,jun,4,0.61
janschakowsky,jul,5,0.7
janschakowsky,aug,5,0.35
janschakowsky,sep,5,0.67
janschakowsky,oct,7,0.72
janschakowsky,nov,9,0.71
janschakowsky,dec,5,0.5
janschakowsky,y2020,3,1
janschakowsky,_q1,2,1
janschakowsky,_q2,4,0.53
janschakowsky,_q3,5,0.79
janschakowsky,_q4,5,0.4
RepSchneider,jan,7,0.84
RepSchneider,feb,6,0.64
RepSchneider,mar,6,0.51
RepSchneider,apr,4,0.37
RepSchneider,may,6,0.75
RepSchneider,jun,5,0.52
RepSchneider,jul,5,0.65
RepSchneider,aug,5,0.96
RepSchneider,sep,4,0.8
RepSchneider,oct,6,0.71
RepSchneider,nov,6,0.53
RepSchneider,dec,4,0.71
RepSchneider,y2020,4,0.35
RepSchneider,_q1,4,0.87
RepSchneider,_q2,4,0.7
RepSchneider,_q3,5,0.44
RepSchneider,_q4,4,0.47
RepBillFoster,jan,7,0.93
RepBillFoster,feb,5,0.43
RepBillFoster,mar,5,0.65
RepBillFoster,apr,6,0.71
RepBillFoster,may,5,0.55
RepBillFoster,jun,5,0.46
RepBillFoster,jul,6,0.58
RepBillFoster,aug,6,0.68
RepBillFoster,sep,5,0.66
RepBillFoster,oct,5,0.45
RepBillFoster,nov,5,0.96
RepBillFoster,dec,6,0.95
RepBillFoster,y2020,4,0.72
RepBillFoster,_q1,5,0.64
RepBillFoster,_q2,6,0.66
RepBillFoster,_q3,4,0.42
RepBillFoster,_q4,6,0.94
RepBost,jan,5,0.49
RepBost,feb,5,0.36
RepBost,mar,5,0.34
RepBost,apr,4,0.95
RepBost,may,5,0.78
RepBost,jun,7,1
RepBost,jul,4,0.52
RepBost,aug,5,0.58
RepBost,sep,5,0.91
RepBost,oct,7,0.92
RepBost,nov,6,0.87
RepBost,dec,5,0.77
RepBost,y2020,4,0.36
RepBost,_q1,4,0.37
RepBost,_q2,4,0.65
RepBost,_q3,4,0.76
RepBost,_q4,4,0.39
RodneyDavis,jan,5,0.94
RodneyDavis,feb,6,0.58
RodneyDavis,mar,5,0.68
RodneyDavis,apr,5,0.76
RodneyDavis,may,6,0.41
RodneyDavis,jun,5,0.59
RodneyDavis,jul,6,0.89
RodneyDavis,aug,4,1
RodneyDavis,sep,5,0.9
RodneyDavis,oct,5,0.74
RodneyDavis,nov,5,0.78
RodneyDavis,dec,5,0.41
RodneyDavis,y2020,2,0.34
RodneyDavis,_q1,5,0.55
RodneyDavis,_q2,4,0.53
RodneyDavis,_q3,4,0.83
RodneyDavis,_q4,3,0.71
RepKinzinger,jan,7,0.84
RepKinzinger,feb,10,0.85
RepKinzinger,mar,6,0.57
RepKinzinger,apr,5,0.67
RepKinzinger,may,7,0.91
RepKinzinger,jun,7,0.57
RepKinzinger,jul,9,0.52
RepKinzinger,aug,9,0.86
RepKinzinger,sep,8,1
RepKinzinger,oct,10,0.78
RepKinzinger,nov,8,0.79
RepKinzinger,dec,8,0.62
RepKinzinger,y2020,4,0.71
RepKinzinger,_q1,6,0.73
RepKinzinger,_q2,5,0.71
RepKinzinger,_q3,7,0.38
RepKinzinger,_q4,5,0.64
RepCheri,jan,4,0.4
RepCheri,feb,5,0.79
RepCheri,mar,5,0.63
RepCheri,apr,5,0.86
RepCheri,may,5,0.75
RepCheri,jun,4,0.55
RepCheri,jul,4,0.34
RepCheri,aug,4,0.34
RepCheri,sep,6,0.65
RepCheri,oct,6,0.61
RepCheri,nov,7,0.99
RepCheri,dec,5,0.92
RepCheri,y2020,4,0.63
RepCheri,_q1,4,0.88
RepCheri,_q2,4,0.91
RepCheri,_q3,4,0.59
RepCheri,_q4,4,0.59
RepLaHood,jan,4,0.67
RepLaHood,feb,4,0.74
RepLaHood,mar,5,0.65
RepLaHood,apr,5,0.98
RepLaHood,may,4,0.61
RepLaHood,jun,5,0.78
RepLaHood,jul,6,0.89
RepLaHood,aug,4,0.91
RepLaHood,sep,6,0.8
RepLaHood,oct,5,0.39
RepLaHood,nov,6,0.7
RepLaHood,dec,6,0.78
RepLaHood,y2020,4,0.59
RepLaHood,_q1,3,0.99
RepLaHood,_q2,4,0.98
RepLaHood,_q3,4,0.88
RepLaHood,_q4,5,0.59
RepJimBanks,jan,4,0.7
RepJimBanks,feb,4,0.65
RepJimBanks,mar,4,0.74
RepJimBanks,apr,5,0.34
RepJimBanks,may,5,0.58
RepJimBanks,jun,6,0.5
RepJimBanks,jul,5,0.85
RepJimBanks,aug,6,0.57
RepJimBanks,sep,5,0.96
RepJimBanks,oct,5,0.67
RepJimBanks,nov,6,0.69
RepJimBanks,dec,5,0.93
RepJimBanks,y2020,4,0.73
RepJimBanks,_q1,5,0.68
RepJimBanks,_q2,5,0.71
RepJimBanks,_q3,6,0.55
RepJimBanks,_q4,6,0.52
SusanWBrooks,jan,5,0.55
SusanWBrooks,feb,6,0.83
SusanWBrooks,mar,5,0.63
SusanWBrooks,apr,4,0.66
SusanWBrooks,may,5,0.97
SusanWBrooks,jun,4,0.4
SusanWBrooks,jul,6,0.72
SusanWBrooks,aug,6,0.46
SusanWBrooks,sep,6,0.76
SusanWBrooks,oct,7,0.36
SusanWBrooks,nov,6,0.95
SusanWBrooks,dec,6,1
SusanWBrooks,y2020,4,0.94
SusanWBrooks,_q1,4,0.86
SusanWBrooks,_q2,5,0.89
SusanWBrooks,_q3,5,0.83
SusanWBrooks,_q4,6,0.91
RepAndreCarson,jan,6,0.82
RepAndreCarson,feb,5,0.85
RepAndreCarson,mar,4,0.94
RepAndreCarson,apr,5,0.62
RepAndreCarson,may,5,0.4
RepAndreCarson,jun,5,0.73
RepAndreCarson,jul,5,0.75
RepAndreCarson,aug,6,0.78
RepAndreCarson,sep,5,0.85
RepAndreCarson,oct,6,0.76
RepAndreCarson,nov,5,0.36
RepAndreCarson,dec,4,0.34
RepAndreCarson,y2020,4,0.96
RepAndreCarson,_q1,5,0.92
RepAndreCarson,_q2,5,0.52
RepAndreCarson,_q3,4,0.63
RepAndreCarson,_q4,4,0.72
RepFinkenauer,jan,6,0.95
RepFinkenauer,feb,7,0.67
RepFinkenauer,mar,5,0.94
RepFinkenauer,apr,4,0.56
RepFinkenauer,may,5,1
RepFinkenauer,jun,5,0.67
RepFinkenauer,jul,4,1
RepFinkenauer,aug,4,0.66
RepFinkenauer,sep,4,0.68
RepFinkenauer,oct,3,1
RepFinkenauer,nov,5,0.53
RepFinkenauer,dec,5,0.36
RepFinkenauer,y2020,3,0.87
RepFinkenauer,_q1,4,0.37
RepFinkenauer,_q2,4,0.59
RepFinkenauer,_q3,4,0.79
RepFinkenauer,_q4,4,0.9
RepCindyAxne,jan,5,0.82
RepCindyAxne,feb,4,0.65
RepCindyAxne,mar,5,0.66
RepCindyAxne,apr,5,0.67
RepCindyAxne,may,5,0.47
RepCindyAxne,jun,4,0.52
RepCindyAxne,jul,6,0.8
RepCindyAxne,aug,4,0.57
RepCindyAxne,sep,5,0.6
RepCindyAxne,oct,4,0.48
RepCindyAxne,nov,5,0.83
RepCindyAxne,dec,4,0.89
RepCindyAxne,y2020,4,0.72
RepCindyAxne,_q1,4,0.52
RepCindyAxne,_q2,4,0.56
RepCindyAxne,_q3,4,0.5
RepCindyAxne,_q4,4,0.71
SteveKingIA,jan,7,0.83
SteveKingIA,feb,10,0.89
SteveKingIA,mar,11,0.9
SteveKingIA,apr,7,0.5
SteveKingIA,may,9,0.85
SteveKingIA,jun,9,0.99
SteveKingIA,jul,7,0.85
SteveKingIA,aug,7,1
SteveKingIA,sep,11,0.86
SteveKingIA,oct,5,0.81
SteveKingIA,nov,7,1
SteveKingIA,dec,6,0.35
SteveKingIA,y2020,6,0.97
SteveKingIA,_q1,5,0.83
SteveKingIA,_q2,6,0.39
SteveKingIA,_q3,6,0.51
SteveKingIA,_q4,6,0.76
RogerMarshallMD,jan,4,0.99
RogerMarshallMD,feb,5,0.41
RogerMarshallMD,mar,4,0.45
RogerMarshallMD,apr,6,0.74
RogerMarshallMD,may,6,0.51
RogerMarshallMD,jun,6,0.91
RogerMarshallMD,jul,5,0.45
RogerMarshallMD,aug,4,0.48
RogerMarshallMD,sep,4,0.7
RogerMarshallMD,oct,4,0.39
RogerMarshallMD,nov,6,0.74
RogerMarshallMD,dec,7,0.58
RogerMarshallMD,y2020,4,0.77
RogerMarshallMD,_q1,6,0.85
RogerMarshallMD,_q2,4,0.84
RogerMarshallMD,_q3,5,0.77
RogerMarshallMD,_q4,5,0.7
RepRonEstes,jan,4,1
RepRonEstes,feb,6,0.53
RepRonEstes,mar,5,0.73
RepRonEstes,apr,4,0.75
RepRonEstes,may,5,0.72
RepRonEstes,jun,5,0.49
RepRonEstes,jul,6,0.74
RepRonEstes,aug,5,0.78
RepRonEstes,sep,6,0.74
RepRonEstes,oct,7,0.79
RepRonEstes,nov,6,0.77
RepRonEstes,dec,4,0.4
RepRonEstes,y2020,4,0.61
RepRonEstes,_q1,4,0.99
RepRonEstes,_q2,5,0.61
RepRonEstes,_q3,6,0.54
RepRonEstes,_q4,4,0.87
RepJohnYarmuth,jan,8,0.99
RepJohnYarmuth,feb,9,0.84
RepJohnYarmuth,mar,6,0.47
RepJohnYarmuth,apr,8,0.54
RepJohnYarmuth,may,8,0.44
RepJohnYarmuth,jun,6,0.39
RepJohnYarmuth,jul,8,0.36
RepJohnYarmuth,aug,8,0.77
RepJohnYarmuth,sep,6,0.55
RepJohnYarmuth,oct,5,0.75
RepJohnYarmuth,nov,6,0.6
RepJohnYarmuth,dec,8,0.79
RepJohnYarmuth,y2020,4,0.45
RepJohnYarmuth,_q1,6,0.72
RepJohnYarmuth,_q2,5,0.61
RepJohnYarmuth,_q3,4,0.57
RepJohnYarmuth,_q4,5,0.43
RepThomasMassie,jan,5,0.71
RepThomasMassie,feb,8,0.85
RepThomasMassie,mar,4,0.51
RepThomasMassie,apr,4,0.89
RepThomasMassie,may,4,0.5
RepThomasMassie,jun,5,0.61
RepThomasMassie,jul,5,0.44
RepThomasMassie,aug,5,0.49
RepThomasMassie,sep,6,0.76
RepThomasMassie,oct,6,0.83
RepThomasMassie,nov,5,0.53
RepThomasMassie,dec,4,0.92
RepThomasMassie,y2020,4,0.99
RepThomasMassie,_q1,4,0.5
RepThomasMassie,_q2,4,0.53
RepThomasMassie,_q3,5,0.77
RepThomasMassie,_q4,4,0.5
RepAndyBarr,jan,4,1
RepAndyBarr,feb,4,0.98
RepAndyBarr,mar,4,0.92
RepAndyBarr,apr,5,0.71
RepAndyBarr,may,6,0.57
RepAndyBarr,jun,11,0.68
RepAndyBarr,jul,6,1
RepAndyBarr,aug,6,0.77
RepAndyBarr,sep,5,0.52
RepAndyBarr,oct,5,0.87
RepAndyBarr,nov,6,0.99
RepAndyBarr,dec,5,0.84
RepAndyBarr,y2020,4,1
RepAndyBarr,_q1,2,1
RepAndyBarr,_q2,3,0.66
RepAndyBarr,_q3,5,0.81
RepAndyBarr,_q4,4,0.61
SteveScalise,jan,4,0.61
SteveScalise,feb,5,0.68
SteveScalise,mar,4,0.56
SteveScalise,apr,4,0.72
SteveScalise,may,3,0.99
SteveScalise,jun,4,0.41
SteveScalise,jul,4,0.88
SteveScalise,aug,5,0.77
SteveScalise,sep,5,0.43
SteveScalise,oct,5,0.5
SteveScalise,nov,4,0.64
SteveScalise,dec,5,0.48
SteveScalise,y2020,4,0.83
SteveScalise,_q1,4,0.47
SteveScalise,_q2,3,0.84
SteveScalise,_q3,4,0.37
SteveScalise,_q4,5,0.99
RepClayHiggins,jan,6,0.89
RepClayHiggins,feb,5,0.43
RepClayHiggins,mar,6,0.81
RepClayHiggins,apr,5,0.46
RepClayHiggins,may,8,1
RepClayHiggins,jun,7,0.96
RepClayHiggins,jul,8,0.97
RepClayHiggins,aug,5,0.59
RepClayHiggins,sep,7,0.76
RepClayHiggins,oct,6,0.92
RepClayHiggins,nov,8,1
RepClayHiggins,dec,6,0.54
RepClayHiggins,y2020,4,0.76
RepClayHiggins,_q1,6,0.7
RepClayHiggins,_q2,5,0.63
RepClayHiggins,_q3,5,0.64
RepClayHiggins,_q4,5,0.82
RepMikeJohnson,jan,4,0.97
RepMikeJohnson,feb,5,0.99
RepMikeJohnson,mar,5,0.34
RepMikeJohnson,apr,4,0.99
RepMikeJohnson,may,5,0.95
RepMikeJohnson,jun,5,0.7
RepMikeJohnson,jul,6,0.92
RepMikeJohnson,aug,4,0.37
RepMikeJohnson,sep,4,0.38
RepMikeJohnson,oct,5,0.9
RepMikeJohnson,nov,5,0.83
RepMikeJohnson,dec,3,0.86
RepMikeJohnson,y2020,5,0.96
RepMikeJohnson,_q1,4,0.48
RepMikeJohnson,_q2,6,0.69
RepMikeJohnson,_q3,5,0.38
RepMikeJohnson,_q4,2,1
chelliepingree,jan,5,0.58
chelliepingree,feb,5,0.71
chelliepingree,mar,4,0.37
chelliepingree,apr,4,0.93
chelliepingree,may,5,0.74
chelliepingree,jun,4,0.74
chelliepingree,jul,4,0.47
chelliepingree,aug,5,0.83
chelliepingree,sep,5,0.75
chelliepingree,oct,5,0.86
chelliepingree,nov,7,0.99
chelliepingree,dec,5,0.69
chelliepingree,y2020,3,0.83
chelliepingree,_q1,5,0.91
chelliepingree,_q2,4,0.6
chelliepingree,_q3,4,0.89
chelliepingree,_q4,4,0.68
RepGolden,jan,5,0.47
RepGolden,feb,4,0.45
RepGolden,mar,5,0.64
RepGolden,apr,5,0.91
RepGolden,may,5,0.79
RepGolden,jun,4,0.56
RepGolden,jul,4,0.99
RepGolden,aug,6,0.76
RepGolden,sep,5,0.38
RepGolden,oct,4,0.41
RepGolden,nov,5,0.45
RepGolden,dec,4,0.65
RepGolden,y2020,3,0.85
RepGolden,_q1,3,0.82
RepGolden,_q2,4,0.5
RepGolden,_q3,4,0.69
RepGolden,_q4,4,0.42
Call_Me_Dutch,jan,8,0.77
Call_Me_Dutch,feb,5,0.97
Call_Me_Dutch,mar,4,0.39
Call_Me_Dutch,apr,5,0.55
Call_Me_Dutch,may,5,0.5
Call_Me_Dutch,jun,5,0.47
Call_Me_Dutch,jul,5,0.64
Call_Me_Dutch,aug,5,0.97
Call_Me_Dutch,sep,4,0.43
Call_Me_Dutch,oct,6,0.89
Call_Me_Dutch,nov,7,0.69
Call_Me_Dutch,dec,5,0.77
Call_Me_Dutch,y2020,3,0.85
Call_Me_Dutch,_q1,5,0.71
Call_Me_Dutch,_q2,4,0.84
Call_Me_Dutch,_q3,4,0.68
Call_Me_Dutch,_q4,5,0.6
RepSarbanes,jan,4,0.68
RepSarbanes,feb,8,0.84
RepSarbanes,mar,4,0.62
RepSarbanes,apr,4,0.52
RepSarbanes,may,5,0.65
RepSarbanes,jun,5,0.78
RepSarbanes,jul,6,0.69
RepSarbanes,aug,4,0.91
RepSarbanes,sep,4,0.45
RepSarbanes,oct,6,0.71
RepSarbanes,nov,6,0.81
RepSarbanes,dec,5,0.95
RepSarbanes,y2020,4,1
RepSarbanes,_q1,4,0.95
RepSarbanes,_q2,4,0.92
RepSarbanes,_q3,3,0.7
RepSarbanes,_q4,4,1
RepAnthonyBrown,jan,5,0.96
RepAnthonyBrown,feb,5,0.36
RepAnthonyBrown,mar,5,0.68
RepAnthonyBrown,apr,4,0.66
RepAnthonyBrown,may,5,0.87
RepAnthonyBrown,jun,4,0.64
RepAnthonyBrown,jul,4,0.93
RepAnthonyBrown,aug,5,0.76
RepAnthonyBrown,sep,4,0.54
RepAnthonyBrown,oct,4,0.73
RepAnthonyBrown,nov,5,0.64
RepAnthonyBrown,dec,4,0.67
RepAnthonyBrown,y2020,4,0.75
RepAnthonyBrown,_q1,4,0.77
RepAnthonyBrown,_q2,4,0.91
RepAnthonyBrown,_q3,4,0.49
RepAnthonyBrown,_q4,5,0.79
LeaderHoyer,jan,4,0.9
LeaderHoyer,feb,5,0.97
LeaderHoyer,mar,4,0.66
LeaderHoyer,apr,4,0.49
LeaderHoyer,may,4,0.56
LeaderHoyer,jun,4,0.72
LeaderHoyer,jul,3,0.86
LeaderHoyer,aug,4,0.86
LeaderHoyer,sep,4,0.6
LeaderHoyer,oct,4,0.94
LeaderHoyer,nov,4,0.99
LeaderHoyer,dec,4,1
LeaderHoyer,y2020,3,1
LeaderHoyer,_q1,4,0.46
LeaderHoyer,_q2,4,1
LeaderHoyer,_q3,4,0.59
LeaderHoyer,_q4,4,0.62
RepRaskin,jan,4,0.36
RepRaskin,feb,5,0.65
RepRaskin,mar,4,0.82
RepRaskin,apr,5,1
RepRaskin,may,5,0.49
RepRaskin,jun,4,0.37
RepRaskin,jul,6,0.73
RepRaskin,aug,5,0.43
RepRaskin,sep,4,0.69
RepRaskin,oct,6,0.89
RepRaskin,nov,5,0.61
RepRaskin,dec,5,0.45
RepRaskin,y2020,4,0.42
RepRaskin,_q1,4,0.85
RepRaskin,_q2,5,0.74
RepRaskin,_q3,5,0.94
RepRaskin,_q4,3,0.7
RepDavidTrone,jan,6,0.74
RepDavidTrone,feb,5,0.4
RepDavidTrone,mar,4,0.8
RepDavidTrone,apr,4,0.63
RepDavidTrone,may,4,0.46
RepDavidTrone,jun,5,0.84
RepDavidTrone,jul,4,0.41
RepDavidTrone,aug,5,0.75
RepDavidTrone,sep,5,0.83
RepDavidTrone,oct,5,0.83
RepDavidTrone,nov,6,0.65
RepDavidTrone,dec,4,0.81
RepDavidTrone,y2020,2,0.35
RepDavidTrone,_q1,4,0.36
RepDavidTrone,_q2,4,0.77
RepDavidTrone,_q3,4,0.42
RepDavidTrone,_q4,5,0.98
RepRichardNeal,jan,5,0.59
RepRichardNeal,feb,6,0.36
RepRichardNeal,mar,5,0.87
RepRichardNeal,apr,6,0.35
RepRichardNeal,may,5,0.81
RepRichardNeal,jun,6,0.69
RepRichardNeal,jul,5,0.71
RepRichardNeal,aug,4,0.74
RepRichardNeal,sep,5,0.47
RepRichardNeal,oct,6,0.64
RepRichardNeal,nov,7,0.58
RepRichardNeal,dec,6,0.87
RepRichardNeal,y2020,3,0.77
RepRichardNeal,_q1,5,0.77
RepRichardNeal,_q2,5,0.47
RepRichardNeal,_q3,4,0.45
RepRichardNeal,_q4,4,0.36
RepMcGovern,jan,5,0.86
RepMcGovern,feb,4,0.5
RepMcGovern,mar,5,0.74
RepMcGovern,apr,6,0.81
RepMcGovern,may,5,0.74
RepMcGovern,jun,6,0.72
RepMcGovern,jul,6,0.63
RepMcGovern,aug,6,0.55
RepMcGovern,sep,5,0.79
RepMcGovern,oct,5,0.67
RepMcGovern,nov,6,0.63
RepMcGovern,dec,4,0.59
RepMcGovern,y2020,4,0.88
RepMcGovern,_q1,4,0.91
RepMcGovern,_q2,5,0.73
RepMcGovern,_q3,5,0.73
RepMcGovern,_q4,4,0.77
RepLoriTrahan,jan,5,0.67
RepLoriTrahan,feb,5,0.54
RepLoriTrahan,mar,3,0.78
RepLoriTrahan,apr,4,0.79
RepLoriTrahan,may,4,0.77
RepLoriTrahan,jun,5,0.63
RepLoriTrahan,jul,4,0.37
RepLoriTrahan,aug,5,0.88
RepLoriTrahan,sep,5,0.68
RepLoriTrahan,oct,4,0.4
